Alberto_Edwards	Francisco_Antonio_Encina
Alberto_Edwards	Gonzalo_Vial_Correa
Alberto_Edwards	Hugo_Herrera_(Chilean_philosopher)
Albertus_Magnus	Thomas_Aquinas
Albertus_Magnus	Meister_Eckhart
Albertus_Magnus	Nicholas_of_Cusa
Albertus_Magnus	Scholasticism
Albrecht_Ritschl	Salem_Bland
Albrecht_Ritschl	Wilhelm_Herrmann
Albrecht_Ritschl	Adolf_von_Harnack
Albrecht_Ritschl	Julius_Kaftan
Alec_Vidler	Christopher_Evans_(theologian)
Aleksandr_Dugin	Aleksey_Belyaev-Gintovt
Aleksandr_Dugin	Eduard_Limonov
Aleksandr_Dugin	Richard_B._Spencer
Aleksandr_Dugin	Steve_Bannon
Aleksandr_Dugin	Valeri_Korovin
Aleksandr_Dugin	Vladimir_Karpets_(lawyer)
Aleksandr_Dugin	tps://ru.wikipedia.org/wiki/Беляев-Гинтовт,%20Алексей%20Юрьевич
Aleksandr_Dugin	tps://ru.wikipedia.org/wiki/Карпец,%20Владимир%20Игоревич
Aleksandr_Dugin	tps://ru.wikipedia.org/wiki/Коровин,%20Валерий%20Михайлович
Alenka_Zupančič	Mladen_Dolar
Alenka_Zupančič	Slavoj_Žižek
Alexander_Bain_(philosopher)	William_Minto
Alexander_Bain_(philosopher)	William_James
Alexander_Bain_(philosopher)	John_Stuart_Mill
Alexander_Bain_(philosopher)	George_Croom_Robertson
Alexander_Bain_(philosopher)	British_idealism
Alexander_Bain_(philosopher)	Charles_Sanders_Peirce
Alexander_Gottlieb_Baumgarten	Georg_Friedrich_Meier
Alexander_Gottlieb_Baumgarten	Immanuel_Kant
Alexander_Gottlieb_Baumgarten	Johann_Georg_Sulzer
Alexander_Gottlieb_Baumgarten	Johann_Joachim_Winckelmann
Alexander_Herzen	Joseph_Stalin
Alexander_Herzen	Sigmund_Freud
Alexander_Herzen	Peter_Kropotkin
Alexander_Herzen	Mikhail_Bakunin
Alexander_Herzen	Mao_Zedong
Alexander_Herzen	Leon_Trotsky
Alexander_Herzen	Karl_Marx
Alexander_Herzen	Vladimir_Lenin
Alexander_Herzen	Jean-Paul_Sartre
Alexander_Herzen	Friedrich_Nietzsche
Alexander_Herzen	Friedrich_Engels
Alexander_Herzen	Frankfurt_School
Alexander_Herzen	Fidel_Castro
Alexander_Herzen	Emma_Goldman
Alexander_Herzen	Che_Guevara
Alexander_Herzen	Charles_Darwin
Alexander_Herzen	Isaiah_Berlin
Alexander_Luria	Roman_Jakobson
Alexander_Luria	Maxie_Clarence_Maultsby_Jr.
Alexander_Luria	Oliver_Sacks
Alexander_Potebnja	Lev_Vygotsky
Alexander_Pruss	Robert_C._Koons
Alexander_of_Aphrodisias	Plotinus
